,question_id,poll_id,state,pollster_id,pollster,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,internal,url,race_id,answer,candidate_id,candidate_name,candidate_party,pct,start_date,end_date,created_at,Poll_Time,end_date_month,end_date_year
16038,93749,57742,Iowa,1102,Emerson College,Emerson College,88.0,Emerson College,A-,707.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/iowa-2020-biden-and-sanders-neck-and-neck-in-democratic-field-mayor-pete-jumps-to-double-digits,6223,Warren,13258,Elizabeth Warren,DEM,48.6,2019-03-21 00:00:00,2019-03-24 00:00:00,2019-03-24 14:43:00,3 days,3,2019
16039,93749,57742,Iowa,1102,Emerson College,Emerson College,88.0,Emerson College,A-,707.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/iowa-2020-biden-and-sanders-neck-and-neck-in-democratic-field-mayor-pete-jumps-to-double-digits,6223,Trump,13254,Donald Trump,REP,51.4,2019-03-21 00:00:00,2019-03-24 00:00:00,2019-03-24 14:43:00,3 days,3,2019
16040,93750,57742,Iowa,1102,Emerson College,Emerson College,88.0,Emerson College,A-,707.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/iowa-2020-biden-and-sanders-neck-and-neck-in-democratic-field-mayor-pete-jumps-to-double-digits,6223,Biden,13256,Joseph R. Biden Jr.,DEM,52.8,2019-03-21 00:00:00,2019-03-24 00:00:00,2019-03-24 14:43:00,3 days,3,2019
16041,93750,57742,Iowa,1102,Emerson College,Emerson College,88.0,Emerson College,A-,707.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/iowa-2020-biden-and-sanders-neck-and-neck-in-democratic-field-mayor-pete-jumps-to-double-digits,6223,Trump,13254,Donald Trump,REP,47.2,2019-03-21 00:00:00,2019-03-24 00:00:00,2019-03-24 14:43:00,3 days,3,2019
16042,93751,57742,Iowa,1102,Emerson College,Emerson College,88.0,Emerson College,A-,707.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/iowa-2020-biden-and-sanders-neck-and-neck-in-democratic-field-mayor-pete-jumps-to-double-digits,6223,Sanders,13257,Bernard Sanders,DEM,50.9,2019-03-21 00:00:00,2019-03-24 00:00:00,2019-03-24 14:43:00,3 days,3,2019
16043,93751,57742,Iowa,1102,Emerson College,Emerson College,88.0,Emerson College,A-,707.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/iowa-2020-biden-and-sanders-neck-and-neck-in-democratic-field-mayor-pete-jumps-to-double-digits,6223,Trump,13254,Donald Trump,REP,49.1,2019-03-21 00:00:00,2019-03-24 00:00:00,2019-03-24 14:43:00,3 days,3,2019
16044,93752,57742,Iowa,1102,Emerson College,Emerson College,88.0,Emerson College,A-,707.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/iowa-2020-biden-and-sanders-neck-and-neck-in-democratic-field-mayor-pete-jumps-to-double-digits,6223,Harris,13288,Kamala D. Harris,DEM,46.4,2019-03-21 00:00:00,2019-03-24 00:00:00,2019-03-24 14:43:00,3 days,3,2019
16045,93752,57742,Iowa,1102,Emerson College,Emerson College,88.0,Emerson College,A-,707.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/iowa-2020-biden-and-sanders-neck-and-neck-in-democratic-field-mayor-pete-jumps-to-double-digits,6223,Trump,13254,Donald Trump,REP,53.6,2019-03-21 00:00:00,2019-03-24 00:00:00,2019-03-24 14:43:00,3 days,3,2019
16046,93753,57742,Iowa,1102,Emerson College,Emerson College,88.0,Emerson College,A-,707.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/iowa-2020-biden-and-sanders-neck-and-neck-in-democratic-field-mayor-pete-jumps-to-double-digits,6223,Booker,13287,Cory A. Booker,DEM,48.1,2019-03-21 00:00:00,2019-03-24 00:00:00,2019-03-24 14:43:00,3 days,3,2019
16047,93753,57742,Iowa,1102,Emerson College,Emerson College,88.0,Emerson College,A-,707.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/iowa-2020-biden-and-sanders-neck-and-neck-in-democratic-field-mayor-pete-jumps-to-double-digits,6223,Trump,13254,Donald Trump,REP,51.9,2019-03-21 00:00:00,2019-03-24 00:00:00,2019-03-24 14:43:00,3 days,3,2019
16048,93754,57742,Iowa,1102,Emerson College,Emerson College,88.0,Emerson College,A-,707.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/iowa-2020-biden-and-sanders-neck-and-neck-in-democratic-field-mayor-pete-jumps-to-double-digits,6223,Warren,13258,Elizabeth Warren,DEM,45.1,2019-03-21 00:00:00,2019-03-24 00:00:00,2019-03-24 14:43:00,3 days,3,2019
16049,93754,57742,Iowa,1102,Emerson College,Emerson College,88.0,Emerson College,A-,707.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/iowa-2020-biden-and-sanders-neck-and-neck-in-democratic-field-mayor-pete-jumps-to-double-digits,6223,Trump,13254,Donald Trump,REP,47.9,2019-03-21 00:00:00,2019-03-24 00:00:00,2019-03-24 14:43:00,3 days,3,2019
16050,93754,57742,Iowa,1102,Emerson College,Emerson College,88.0,Emerson College,A-,707.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/iowa-2020-biden-and-sanders-neck-and-neck-in-democratic-field-mayor-pete-jumps-to-double-digits,6223,Schultz,14687,Howard Schultz,IND,7.0,2019-03-21 00:00:00,2019-03-24 00:00:00,2019-03-24 14:43:00,3 days,3,2019
16051,93755,57742,Iowa,1102,Emerson College,Emerson College,88.0,Emerson College,A-,707.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/iowa-2020-biden-and-sanders-neck-and-neck-in-democratic-field-mayor-pete-jumps-to-double-digits,6223,Sanders,13257,Bernard Sanders,DEM,45.5,2019-03-21 00:00:00,2019-03-24 00:00:00,2019-03-24 14:44:00,3 days,3,2019
16052,93755,57742,Iowa,1102,Emerson College,Emerson College,88.0,Emerson College,A-,707.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/iowa-2020-biden-and-sanders-neck-and-neck-in-democratic-field-mayor-pete-jumps-to-double-digits,6223,Trump,13254,Donald Trump,REP,47.0,2019-03-21 00:00:00,2019-03-24 00:00:00,2019-03-24 14:44:00,3 days,3,2019
16053,93755,57742,Iowa,1102,Emerson College,Emerson College,88.0,Emerson College,A-,707.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/iowa-2020-biden-and-sanders-neck-and-neck-in-democratic-field-mayor-pete-jumps-to-double-digits,6223,Schultz,14687,Howard Schultz,IND,7.5,2019-03-21 00:00:00,2019-03-24 00:00:00,2019-03-24 14:44:00,3 days,3,2019
16054,93780,57752,Wisconsin,1483,Optimus,Firehouse Strategies/Øptimus,245.0,Optimus,B/C,616.0,lv,lv,Live Phone/Text,False,https://firehousestrategies.com/analysis/2020battlegroundsurvey/,6259,Biden,13256,Joseph R. Biden Jr.,DEM,53.0,2019-03-19 00:00:00,2019-03-21 00:00:00,2019-03-26 10:56:00,2 days,3,2019
16055,93780,57752,Wisconsin,1483,Optimus,Firehouse Strategies/Øptimus,245.0,Optimus,B/C,616.0,lv,lv,Live Phone/Text,False,https://firehousestrategies.com/analysis/2020battlegroundsurvey/,6259,Trump,13254,Donald Trump,REP,40.0,2019-03-19 00:00:00,2019-03-21 00:00:00,2019-03-26 10:56:00,2 days,3,2019
16056,93781,57752,Wisconsin,1483,Optimus,Firehouse Strategies/Øptimus,245.0,Optimus,B/C,616.0,lv,lv,Live Phone/Text,False,https://firehousestrategies.com/analysis/2020battlegroundsurvey/,6259,Sanders,13257,Bernard Sanders,DEM,48.0,2019-03-19 00:00:00,2019-03-21 00:00:00,2019-03-26 10:56:00,2 days,3,2019
16057,93781,57752,Wisconsin,1483,Optimus,Firehouse Strategies/Øptimus,245.0,Optimus,B/C,616.0,lv,lv,Live Phone/Text,False,https://firehousestrategies.com/analysis/2020battlegroundsurvey/,6259,Trump,13254,Donald Trump,REP,41.0,2019-03-19 00:00:00,2019-03-21 00:00:00,2019-03-26 10:56:00,2 days,3,2019
16058,93782,57752,Wisconsin,1483,Optimus,Firehouse Strategies/Øptimus,245.0,Optimus,B/C,616.0,lv,lv,Live Phone/Text,False,https://firehousestrategies.com/analysis/2020battlegroundsurvey/,6259,O'Rourke,13276,Beto O'Rourke,DEM,45.0,2019-03-19 00:00:00,2019-03-21 00:00:00,2019-03-26 10:56:00,2 days,3,2019
16059,93782,57752,Wisconsin,1483,Optimus,Firehouse Strategies/Øptimus,245.0,Optimus,B/C,616.0,lv,lv,Live Phone/Text,False,https://firehousestrategies.com/analysis/2020battlegroundsurvey/,6259,Trump,13254,Donald Trump,REP,42.0,2019-03-19 00:00:00,2019-03-21 00:00:00,2019-03-26 10:56:00,2 days,3,2019
16060,93783,57753,Michigan,1483,Optimus,Firehouse Strategies/Øptimus,245.0,Optimus,B/C,530.0,lv,lv,Live Phone/Text,False,https://firehousestrategies.com/analysis/2020battlegroundsurvey/,6233,Biden,13256,Joseph R. Biden Jr.,DEM,45.0,2019-03-19 00:00:00,2019-03-21 00:00:00,2019-03-26 10:56:00,2 days,3,2019
16061,93783,57753,Michigan,1483,Optimus,Firehouse Strategies/Øptimus,245.0,Optimus,B/C,530.0,lv,lv,Live Phone/Text,False,https://firehousestrategies.com/analysis/2020battlegroundsurvey/,6233,Trump,13254,Donald Trump,REP,46.0,2019-03-19 00:00:00,2019-03-21 00:00:00,2019-03-26 10:56:00,2 days,3,2019
16062,93784,57753,Michigan,1483,Optimus,Firehouse Strategies/Øptimus,245.0,Optimus,B/C,530.0,lv,lv,Live Phone/Text,False,https://firehousestrategies.com/analysis/2020battlegroundsurvey/,6233,Sanders,13257,Bernard Sanders,DEM,45.0,2019-03-19 00:00:00,2019-03-21 00:00:00,2019-03-26 10:56:00,2 days,3,2019
16063,93784,57753,Michigan,1483,Optimus,Firehouse Strategies/Øptimus,245.0,Optimus,B/C,530.0,lv,lv,Live Phone/Text,False,https://firehousestrategies.com/analysis/2020battlegroundsurvey/,6233,Trump,13254,Donald Trump,REP,46.0,2019-03-19 00:00:00,2019-03-21 00:00:00,2019-03-26 10:56:00,2 days,3,2019
16064,93785,57753,Michigan,1483,Optimus,Firehouse Strategies/Øptimus,245.0,Optimus,B/C,530.0,lv,lv,Live Phone/Text,False,https://firehousestrategies.com/analysis/2020battlegroundsurvey/,6233,O'Rourke,13276,Beto O'Rourke,DEM,39.0,2019-03-19 00:00:00,2019-03-21 00:00:00,2019-03-26 10:57:00,2 days,3,2019
16065,93785,57753,Michigan,1483,Optimus,Firehouse Strategies/Øptimus,245.0,Optimus,B/C,530.0,lv,lv,Live Phone/Text,False,https://firehousestrategies.com/analysis/2020battlegroundsurvey/,6233,Trump,13254,Donald Trump,REP,48.0,2019-03-19 00:00:00,2019-03-21 00:00:00,2019-03-26 10:57:00,2 days,3,2019
16066,93786,57754,Pennsylvania,1483,Optimus,Firehouse Strategies/Øptimus,245.0,Optimus,B/C,632.0,lv,lv,Live Phone/Text,False,https://firehousestrategies.com/analysis/2020battlegroundsurvey/,6249,Biden,13256,Joseph R. Biden Jr.,DEM,50.0,2019-03-19 00:00:00,2019-03-21 00:00:00,2019-03-26 10:57:00,2 days,3,2019
16067,93786,57754,Pennsylvania,1483,Optimus,Firehouse Strategies/Øptimus,245.0,Optimus,B/C,632.0,lv,lv,Live Phone/Text,False,https://firehousestrategies.com/analysis/2020battlegroundsurvey/,6249,Trump,13254,Donald Trump,REP,43.0,2019-03-19 00:00:00,2019-03-21 00:00:00,2019-03-26 10:57:00,2 days,3,2019
16068,93787,57754,Pennsylvania,1483,Optimus,Firehouse Strategies/Øptimus,245.0,Optimus,B/C,632.0,lv,lv,Live Phone/Text,False,https://firehousestrategies.com/analysis/2020battlegroundsurvey/,6249,Sanders,13257,Bernard Sanders,DEM,44.0,2019-03-19 00:00:00,2019-03-21 00:00:00,2019-03-26 10:58:00,2 days,3,2019
16069,93787,57754,Pennsylvania,1483,Optimus,Firehouse Strategies/Øptimus,245.0,Optimus,B/C,632.0,lv,lv,Live Phone/Text,False,https://firehousestrategies.com/analysis/2020battlegroundsurvey/,6249,Trump,13254,Donald Trump,REP,44.0,2019-03-19 00:00:00,2019-03-21 00:00:00,2019-03-26 10:58:00,2 days,3,2019
16070,93788,57754,Pennsylvania,1483,Optimus,Firehouse Strategies/Øptimus,245.0,Optimus,B/C,632.0,lv,lv,Live Phone/Text,False,https://firehousestrategies.com/analysis/2020battlegroundsurvey/,6249,O'Rourke,13276,Beto O'Rourke,DEM,40.0,2019-03-19 00:00:00,2019-03-21 00:00:00,2019-03-26 10:58:00,2 days,3,2019
16071,93788,57754,Pennsylvania,1483,Optimus,Firehouse Strategies/Øptimus,245.0,Optimus,B/C,632.0,lv,lv,Live Phone/Text,False,https://firehousestrategies.com/analysis/2020battlegroundsurvey/,6249,Trump,13254,Donald Trump,REP,47.0,2019-03-19 00:00:00,2019-03-21 00:00:00,2019-03-26 10:58:00,2 days,3,2019
16128,93611,57697,Wisconsin,1102,Emerson College,Emerson College,88.0,Emerson College,A-,775.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/wisconsin-2020-bernie-sanders-leads-democratic-field-trump-competitive-in-general-election,6259,Warren,13258,Elizabeth Warren,DEM,52.1,2019-03-15 00:00:00,2019-03-17 00:00:00,2019-03-17 16:04:00,2 days,3,2019
16129,93611,57697,Wisconsin,1102,Emerson College,Emerson College,88.0,Emerson College,A-,775.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/wisconsin-2020-bernie-sanders-leads-democratic-field-trump-competitive-in-general-election,6259,Trump,13254,Donald Trump,REP,47.9,2019-03-15 00:00:00,2019-03-17 00:00:00,2019-03-17 16:04:00,2 days,3,2019
16130,93612,57697,Wisconsin,1102,Emerson College,Emerson College,88.0,Emerson College,A-,775.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/wisconsin-2020-bernie-sanders-leads-democratic-field-trump-competitive-in-general-election,6259,Biden,13256,Joseph R. Biden Jr.,DEM,54.3,2019-03-15 00:00:00,2019-03-17 00:00:00,2019-03-17 16:04:00,2 days,3,2019
16131,93612,57697,Wisconsin,1102,Emerson College,Emerson College,88.0,Emerson College,A-,775.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/wisconsin-2020-bernie-sanders-leads-democratic-field-trump-competitive-in-general-election,6259,Trump,13254,Donald Trump,REP,45.7,2019-03-15 00:00:00,2019-03-17 00:00:00,2019-03-17 16:04:00,2 days,3,2019
16132,93613,57697,Wisconsin,1102,Emerson College,Emerson College,88.0,Emerson College,A-,775.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/wisconsin-2020-bernie-sanders-leads-democratic-field-trump-competitive-in-general-election,6259,Sanders,13257,Bernard Sanders,DEM,52.1,2019-03-15 00:00:00,2019-03-17 00:00:00,2019-03-17 16:04:00,2 days,3,2019
16133,93613,57697,Wisconsin,1102,Emerson College,Emerson College,88.0,Emerson College,A-,775.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/wisconsin-2020-bernie-sanders-leads-democratic-field-trump-competitive-in-general-election,6259,Trump,13254,Donald Trump,REP,47.9,2019-03-15 00:00:00,2019-03-17 00:00:00,2019-03-17 16:04:00,2 days,3,2019
16134,93614,57697,Wisconsin,1102,Emerson College,Emerson College,88.0,Emerson College,A-,775.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/wisconsin-2020-bernie-sanders-leads-democratic-field-trump-competitive-in-general-election,6259,Harris,13288,Kamala D. Harris,DEM,49.8,2019-03-15 00:00:00,2019-03-17 00:00:00,2019-03-17 16:04:00,2 days,3,2019
16135,93614,57697,Wisconsin,1102,Emerson College,Emerson College,88.0,Emerson College,A-,775.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/wisconsin-2020-bernie-sanders-leads-democratic-field-trump-competitive-in-general-election,6259,Trump,13254,Donald Trump,REP,50.2,2019-03-15 00:00:00,2019-03-17 00:00:00,2019-03-17 16:04:00,2 days,3,2019
16136,93615,57697,Wisconsin,1102,Emerson College,Emerson College,88.0,Emerson College,A-,775.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/wisconsin-2020-bernie-sanders-leads-democratic-field-trump-competitive-in-general-election,6259,O'Rourke,13276,Beto O'Rourke,DEM,50.8,2019-03-15 00:00:00,2019-03-17 00:00:00,2019-03-17 16:05:00,2 days,3,2019
16137,93615,57697,Wisconsin,1102,Emerson College,Emerson College,88.0,Emerson College,A-,775.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/wisconsin-2020-bernie-sanders-leads-democratic-field-trump-competitive-in-general-election,6259,Trump,13254,Donald Trump,REP,49.2,2019-03-15 00:00:00,2019-03-17 00:00:00,2019-03-17 16:05:00,2 days,3,2019
16138,93616,57697,Wisconsin,1102,Emerson College,Emerson College,88.0,Emerson College,A-,775.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/wisconsin-2020-bernie-sanders-leads-democratic-field-trump-competitive-in-general-election,6259,Klobuchar,13310,Amy Klobuchar,DEM,50.4,2019-03-15 00:00:00,2019-03-17 00:00:00,2019-03-17 16:05:00,2 days,3,2019
16139,93616,57697,Wisconsin,1102,Emerson College,Emerson College,88.0,Emerson College,A-,775.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/wisconsin-2020-bernie-sanders-leads-democratic-field-trump-competitive-in-general-election,6259,Trump,13254,Donald Trump,REP,49.6,2019-03-15 00:00:00,2019-03-17 00:00:00,2019-03-17 16:05:00,2 days,3,2019
16140,93617,57697,Wisconsin,1102,Emerson College,Emerson College,88.0,Emerson College,A-,775.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/wisconsin-2020-bernie-sanders-leads-democratic-field-trump-competitive-in-general-election,6259,Biden,13256,Joseph R. Biden Jr.,DEM,51.2,2019-03-15 00:00:00,2019-03-17 00:00:00,2019-03-17 16:05:00,2 days,3,2019
16141,93617,57697,Wisconsin,1102,Emerson College,Emerson College,88.0,Emerson College,A-,775.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/wisconsin-2020-bernie-sanders-leads-democratic-field-trump-competitive-in-general-election,6259,Trump,13254,Donald Trump,REP,44.4,2019-03-15 00:00:00,2019-03-17 00:00:00,2019-03-17 16:05:00,2 days,3,2019
16142,93617,57697,Wisconsin,1102,Emerson College,Emerson College,88.0,Emerson College,A-,775.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/wisconsin-2020-bernie-sanders-leads-democratic-field-trump-competitive-in-general-election,6259,Schultz,14687,Howard Schultz,IND,4.4,2019-03-15 00:00:00,2019-03-17 00:00:00,2019-03-17 16:05:00,2 days,3,2019
16143,93618,57697,Wisconsin,1102,Emerson College,Emerson College,88.0,Emerson College,A-,775.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/wisconsin-2020-bernie-sanders-leads-democratic-field-trump-competitive-in-general-election,6259,Sanders,13257,Bernard Sanders,DEM,48.4,2019-03-15 00:00:00,2019-03-17 00:00:00,2019-03-17 16:05:00,2 days,3,2019
16144,93618,57697,Wisconsin,1102,Emerson College,Emerson College,88.0,Emerson College,A-,775.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/wisconsin-2020-bernie-sanders-leads-democratic-field-trump-competitive-in-general-election,6259,Trump,13254,Donald Trump,REP,46.2,2019-03-15 00:00:00,2019-03-17 00:00:00,2019-03-17 16:05:00,2 days,3,2019
16145,93618,57697,Wisconsin,1102,Emerson College,Emerson College,88.0,Emerson College,A-,775.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/wisconsin-2020-bernie-sanders-leads-democratic-field-trump-competitive-in-general-election,6259,Schultz,14687,Howard Schultz,IND,5.4,2019-03-15 00:00:00,2019-03-17 00:00:00,2019-03-17 16:05:00,2 days,3,2019
16193,93505,57656,Michigan,1102,Emerson College,Emerson College,88.0,Emerson College,A-,743.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/michigan-2020-primary-biden-with-strong-lead-but-sanders-waiting-in-the-wings,6233,Warren,13258,Elizabeth Warren,DEM,51.4,2019-03-07 00:00:00,2019-03-10 00:00:00,2019-03-10 15:06:00,3 days,3,2019
16194,93505,57656,Michigan,1102,Emerson College,Emerson College,88.0,Emerson College,A-,743.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/michigan-2020-primary-biden-with-strong-lead-but-sanders-waiting-in-the-wings,6233,Trump,13254,Donald Trump,REP,48.6,2019-03-07 00:00:00,2019-03-10 00:00:00,2019-03-10 15:06:00,3 days,3,2019
16195,93506,57656,Michigan,1102,Emerson College,Emerson College,88.0,Emerson College,A-,743.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/michigan-2020-primary-biden-with-strong-lead-but-sanders-waiting-in-the-wings,6233,Biden,13256,Joseph R. Biden Jr.,DEM,53.7,2019-03-07 00:00:00,2019-03-10 00:00:00,2019-03-10 15:06:00,3 days,3,2019
16196,93506,57656,Michigan,1102,Emerson College,Emerson College,88.0,Emerson College,A-,743.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/michigan-2020-primary-biden-with-strong-lead-but-sanders-waiting-in-the-wings,6233,Trump,13254,Donald Trump,REP,46.3,2019-03-07 00:00:00,2019-03-10 00:00:00,2019-03-10 15:06:00,3 days,3,2019
16197,93507,57656,Michigan,1102,Emerson College,Emerson College,88.0,Emerson College,A-,743.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/michigan-2020-primary-biden-with-strong-lead-but-sanders-waiting-in-the-wings,6233,Sanders,13257,Bernard Sanders,DEM,52.5,2019-03-07 00:00:00,2019-03-10 00:00:00,2019-03-10 15:06:00,3 days,3,2019
16198,93507,57656,Michigan,1102,Emerson College,Emerson College,88.0,Emerson College,A-,743.0,rv,rv,Online/IVR,False,https://emersonpolling.reportablenews.com/pr/michigan-2020-primary-biden-with-strong-lead-but-sanders-waiting-in-the-wings,6233,Trump,13254,Donald Trump,REP,47.5,2019-03-07 00:00:00,2019-03-10 00:00:00,2019-03-10 15:06:00,3 days,3,2019
